Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Shares Outstanding,Market Cap,exchange_portion
1996-07-22 00:00:00-04:00,0.1563695006583523,0.1647968888282776,0.1488783778269515,0.1647968888282776,784515200,0.0,0.0,14681140000,2419406196.452379,0.05343694018311929
1996-07-29 00:00:00-04:00,0.1647968663197493,0.1704145700974711,0.1582420347252347,0.1619871705770492,715993600,0.0,0.0,14681140000,2378156329.44554,0.048769618708083974
1996-08-05 00:00:00-04:00,0.1619872312174035,0.1750960492091456,0.1554332472739958,0.1732234805822372,775364800,0.0,0.0,14681140000,2543118169.7151055,0.05281366433396861
1996-08-12 00:00:00-04:00,0.1750960409084793,0.1769694595515022,0.1657332107193382,0.1685420572757721,576094400,0.0,0.0,14681140000,2474389538.7536287,0.039240440456258845
1996-08-19 00:00:00-04:00,0.1676057046769141,0.1797782261108921,0.1676057046769141,0.1788419485092163,842564800,0.0,0.0,14681140000,2625603683.936596,0.05739096555172146
1996-08-26 00:00:00-04:00,0.178842030406086,0.1872685826860746,0.1760323337083734,0.1816508769989013,755238400,0.0,0.0,14681140000,2666841956.34365,0.05144276261925164
1996-09-02 00:00:00-04:00,0.1807145826433675,0.184459706928286,0.1694783346807088,0.172287181019783,690166400,0.0,0.0,14681140000,2529372224.756777,0.0470104092733943
1996-09-09 00:00:00-04:00,0.1694783461058691,0.1704146241148313,0.1516881013168287,0.1573058068752288,878684800,0.0,0.0,14681140000,2309428573.5481963,0.05985126495626361
1996-09-16 00:00:00-04:00,0.1610508964790703,0.1807145415992852,0.1601146062443359,0.1713508516550064,1075804800,0.0,0.0,14681140000,2515625842.266381,0.07327801519500529
1996-09-23 00:00:00-04:00,0.171350831279287,0.171350831279287,0.1647968504216491,0.1671375632286071,483448000,0.0,0.0,14681140000,2453769965.018033,0.032929867844050255
1996-09-30 00:00:00-04:00,0.1657332158652057,0.1853960174787259,0.1647969253162951,0.1708827763795852,1262688000,0.0,0.0,14681140000,2508753963.6173835,0.08600748988157596
1996-10-07 00:00:00-04:00,0.1722871965835912,0.1844597235917167,0.1713509060516243,0.1816508769989013,768745600,0.0,0.0,14681140000,2666841956.34365,0.05236280016401996
1996-10-14 00:00:00-04:00,0.183523425653533,0.2078684895304884,0.1816508572942693,0.1989729553461074,2376774400,0.0,0.0,14681140000,2921149813.649951,0.16189304100362778
1996-10-21 00:00:00-04:00,0.1985047841333087,0.1994410619395483,0.181650833503985,0.1835234016180038,723318400,0.0,0.0,14681140000,2694332752.43014,0.04926854454081904
1996-10-28 00:00:00-05:00,0.1882048607164989,0.1882048607164989,0.1666694908964179,0.1816508769989013,982228800,0.0,0.0,14681140000,2666841956.34365,0.06690412324928445
1996-11-04 00:00:00-05:00,0.1825871702638702,0.1966322660446167,0.1779057425370486,0.1966322660446167,993473600,0.0,0.0,14681140000,2886785826.318264,0.06767005831972177
1996-11-11 00:00:00-05:00,0.1975685435378283,0.1975685435378283,0.1872685849666595,0.1872685849666595,498344000,0.0,0.0,14681140000,2749316313.497423,0.03394450294731881
1996-11-18 00:00:00-05:00,0.1872685119285791,0.1900782075646769,0.182587098542197,0.1891410797834396,554948800,0.0,0.0,14681140000,2776806672.0518465,0.03780011633973929
1996-11-25 00:00:00-05:00,0.1900782253895586,0.1910145031540208,0.1797782573681235,0.1807145476341247,323265600,0.0,0.0,14681140000,2653095573.8532534,0.022019107508000058
1996-12-02 00:00:00-05:00,0.1807146361415049,0.1910145967059427,0.1788420671939261,0.1882048994302749,1012860800,0.0,0.0,14681140000,2763062477.221786,0.06899060972104346
1996-12-09 00:00:00-05:00,0.1891410704395396,0.1900781981744812,0.1741596907377243,0.1741596907377243,682393600,0.0,0.0,14681140000,2556862802.077234,0.046480968099207556
1996-12-16 00:00:00-05:00,0.1760322898626327,0.1769694177645364,0.1601146171929218,0.1760322898626327,1194883200,0.0,0.0,14681140000,2584354691.9938912,0.08138899295286334
1996-12-23 00:00:00-05:00,0.1797783146305715,0.1816508832574798,0.1713509119553288,0.1732234805822372,611800000,0.0,0.0,14681140000,2543118169.7151055,0.041672513169958195
1996-12-30 00:00:00-05:00,0.1732234256753172,0.1741597159427654,0.1554331980060741,0.1629234701395034,908376000,0.0,0.0,14681140000,2391902274.4038687,0.06187366921097408
1997-01-06 00:00:00-05:00,0.1320244911075117,0.1376430485029643,0.1292156437131285,0.1367059201002121,4760268800,0.0,0.0,14681140000,2006998751.820028,0.32424381212903086
1997-01-13 00:00:00-05:00,0.1385792923881413,0.1385792923881413,0.1245341962972604,0.1254704743623733,1991068800,0.0,0.0,14681140000,1842049599.9804132,0.13562085778079905
1997-01-20 00:00:00-05:00,0.1264068037271499,0.1310882204926709,0.1254705128731176,0.1264068037271499,1142702400,0.0,0.0,14681140000,1855795982.4708097,0.07783471855727825
1997-01-27 00:00:00-05:00,0.1282793497901795,0.1292156279737465,0.1235970837642188,0.1245342120528221,915868800,0.0,0.0,14681140000,1828304201.9371688,0.06238403829675352
1997-02-03 00:00:00-05:00,0.1264067462757659,0.1273430242027166,0.1132979301844057,0.1184474900364875,2110012800,0.0,0.0,14681140000,1738944183.874278,0.14372268093622156
1997-02-10 00:00:00-05:00,0.1207881709218505,0.1226607389644012,0.1161067570662433,0.1221926063299179,934830400,0.0,0.0,14681140000,1793926760.4944108,0.06367560012369612
1997-02-17 00:00:00-05:00,0.1245342199064895,0.1338970523387991,0.1198519535852448,0.1226608008146286,945604800,0.0,0.0,14681140000,1800800389.2716763,0.06440949408560916
1997-02-24 00:00:00-05:00,0.1217245012521743,0.1301519040709156,0.1217245012521743,0.1217245012521743,583721600,0.0,0.0,14681140000,1787054444.313346,0.039759964144473796
1997-03-03 00:00:00-05:00,0.1235970184206962,0.1273429917811165,0.1198518826633248,0.1235970184206962,516723200,0.0,0.0,14681140000,1814545131.01682,0.035196394830374206
1997-03-10 00:00:00-05:00,0.1245341733539767,0.1254704512465965,0.1198519087830242,0.1240651905536651,604195200,0.0,0.0,14681140000,1821418431.645035,0.041154515248815825
1997-03-17 00:00:00-05:00,0.1217245148955401,0.1310881968424252,0.1189156553417497,0.1245342120528221,981556800,0.0,0.0,14681140000,1828304201.9371688,0.06685835023710693
1997-03-24 00:00:00-05:00,0.1235970511983821,0.1441969785330813,0.1204375116480671,0.1395155638456344,1429523200,0.0,0.0,14681140000,2048247524.9966972,0.09737140303818369
1997-03-31 00:00:00-05:00,0.1395155433500551,0.1470058032493026,0.1292155749450552,0.1441969573497772,2437041600,0.0,0.0,14681140000,2116975718.426108,0.1659981173124158
1997-04-07 00:00:00-04:00,0.1479421722844311,0.1488784505820435,0.1357696293010535,0.1367059201002121,890624000,0.0,0.0,14681140000,2006998751.820028,0.06066449880595104
1997-04-14 00:00:00-04:00,0.1376429796218872,0.1441969619299838,0.1348332835284285,0.1376429796218872,695531200,0.0,0.0,14681140000,2020755853.8460732,0.04737583048727824
1997-04-21 00:00:00-04:00,0.1395155058648441,0.1395155058648441,0.1301518302765572,0.1310881078243255,400612800,0.0,0.0,14681140000,1924522863.3040185,0.027287581209633583
1997-04-28 00:00:00-04:00,0.1329607340522192,0.1348333024750262,0.1254704603609912,0.1273430287837982,530488000,0.0,0.0,14681140000,1869540833.598971,0.03613397869647725
1997-05-05 00:00:00-04:00,0.1273429739309463,0.1310881091633473,0.1226607110367456,0.1278111189603805,567168000,0.0,0.0,14681140000,1876412931.014001,0.03863242227783401
1997-05-12 00:00:00-04:00,0.1292155683040619,0.134833272315932,0.1273430003001051,0.1292155683040619,689942400,0.0,0.0,14681140000,1897031848.4514952,0.046995151602668456
1997-05-19 00:00:00-04:00,0.1310882204926709,0.1320244988451563,0.1235971060629571,0.1264068037271499,403132800,0.0,0.0,14681140000,1855795982.4708097,0.027459230005299318
1997-05-26 00:00:00-04:00,0.1254704902363891,0.1310881968424252,0.1226607930791071,0.1245342120528221,458136000,0.0,0.0,14681140000,1828304201.9371688,0.03120575105203002
1997-06-02 00:00:00-04:00,0.1273430429941422,0.1282793335607982,0.1235970681272187,0.1254704743623733,304718400,0.0,0.0,14681140000,1842049599.9804132,0.020755772371900273
1997-06-09 00:00:00-04:00,0.125002310633028,0.1268748789884706,0.1179793448222416,0.1184474900364875,530017600,0.0,0.0,14681140000,1738944183.874278,0.03610193758795298
1997-06-16 00:00:00-04:00,0.1189156217626296,0.123597048863168,0.1151704975843564,0.1165749207139015,617120000,0.0,0.0,14681140000,1711452731.489688,0.04203488284969696
1997-06-23 00:00:00-04:00,0.1161067817823156,0.117043072253672,0.1095519483841452,0.1100200936198234,949267200,0.0,0.0,14681140000,1615220397.2457342,0.06465895700197669
1997-06-30 00:00:00-04:00,0.1104882283202201,0.1104882283202201,0.0973794128786743,0.1025298163294792,1058601600,0.0,0.0,14681140000,1505254587.7073703,0.07210622608326056
1997-07-07 00:00:00-04:00,0.1044023932848449,0.1161067803785723,0.095506852568144,0.1137660667300224,1656636800,0.0,0.0,14681140000,1670215552.912801,0.11284115538711571
1997-07-14 00:00:00-04:00,0.114234231060623,0.1357696028270867,0.1114253842139419,0.1299178302288055,2339444800,0.0,0.0,14681140000,1907341854.0853257,0.1593503501771661
1997-07-21 00:00:00-04:00,0.1315563274396252,0.1324926055182504,0.1170430858559615,0.1217245012521743,1078996800,0.0,0.0,14681140000,1787054444.313346,0.07349543700284855
1997-07-28 00:00:00-04:00,0.1231288839237981,0.1437288075685501,0.1217244610192845,0.1437288075685501,1301787200,0.0,0.0,14681140000,2110102745.946944,0.08867071630677181
1997-08-04 00:00:00-04:00,0.143728864764028,0.2214455012144679,0.143728864764028,0.2008455693721771,10618529600,0.0,0.0,14681140000,2948641922.332644,0.7232769117384618
1997-08-11 00:00:00-04:00,0.1971003241579181,0.1980366017883257,0.1530924626828795,0.1741596907377243,4496228800,0.0,0.0,14681140000,2556862802.077234,0.3062588327609436
1997-08-18 00:00:00-04:00,0.1746278876645613,0.1882048362005319,0.1704146058226269,0.176969438791275,1318217600,0.0,0.0,14681140000,2598113106.616139,0.08978986645451238
1997-08-25 00:00:00-04:00,0.1769694118466889,0.177437544478874,0.1610509021061461,0.1629234701395034,760816000,0.0,0.0,14681140000,2391902274.4038687,0.05182267862032512
1997-09-01 00:00:00-04:00,0.1647968410623543,0.1741596792569062,0.1643286960272425,0.1662012636661529,729422400,0.0,0.0,14681140000,2440024020.059704,0.049684316068098255
1997-09-08 00:00:00-04:00,0.1666694917151335,0.1732234754649256,0.1591783798254166,0.1652650684118271,931806400,0.0,0.0,14681140000,2426279606.463611,0.06346962156889724
1997-09-15 00:00:00-04:00,0.163860561814788,0.168541974613331,0.1610508665315001,0.1643286943435669,581996800,0.0,0.0,14681140000,2412532567.6751137,0.03964248007988481
1997-09-22 00:00:00-04:00,0.1657332300684904,0.1727553597809425,0.1573058268088712,0.1596465408802032,1055040000,0.0,0.0,14681140000,2343793217.177986,0.07186362911871966
1997-09-29 00:00:00-04:00,0.1624553469111032,0.1671376114797361,0.1601146334284021,0.1657331883907318,735918400,0.0,0.0,14681140000,2433152141.4107084,0.050126788519147696
1997-10-06 00:00:00-04:00,0.1662013689687713,0.1704146519511747,0.1587102560639348,0.1699465066194534,769160000,0.0,0.0,14681140000,2495008456.191122,0.05239102685486277
1997-10-13 00:00:00-04:00,0.1704145633369816,0.1853959437529857,0.1488783515864986,0.1507517695426941,2313169600,0.0,0.0,14681140000,2213207833.904028,0.15756062540102472
1997-10-20 00:00:00-04:00,0.1507518045753643,0.1512199372709038,0.1235970453565848,0.1240651905536651,1613304000,0.0,0.0,14681140000,1821418431.645035,0.10988955898520142
1997-10-27 00:00:00-05:00,0.1254704467633924,0.138579261905693,0.1189156141398711,0.1275770813226699,1306300800,0.0,0.0,14681140000,1872976991.689502,0.08897815837189756
1997-11-03 00:00:00-05:00,0.1315562771189504,0.149814649036319,0.1278111412338887,0.1479420810937881,2094422400,0.0,0.0,14681140000,2171958404.429256,0.1426607470537029
1997-11-10 00:00:00-05:00,0.1573057282588467,0.1610508634260811,0.1310881068823722,0.1381110697984695,2331347200,0.0,0.0,14681140000,2027627951.2611024,0.15879878538042685
1997-11-17 00:00:00-05:00,0.1413881357557318,0.1418562684851012,0.1338970119624876,0.1362377256155014,657204800,0.0,0.0,14681140000,2000125123.0427625,0.04476524302608653
1997-11-24 00:00:00-05:00,0.1315562987875594,0.1348332901013563,0.1264067392228014,0.1329607218503952,464508800,0.0,0.0,14681140000,1952014971.986711,0.03163983178418025
1997-12-01 00:00:00-05:00,0.1324925840547984,0.134365152410241,0.1165749216810449,0.1184474900364875,1248217600,0.0,0.0,14681140000,1738944183.874278,0.0850218443526865
1997-12-08 00:00:00-05:00,0.1165749200676021,0.117979343189361,0.1039342431146692,0.1058068051934242,989016000,0.0,0.0,14681140000,1553364519.9973876,0.06736643067227749
1997-12-15 00:00:00-05:00,0.105806801412905,0.1090838052486418,0.0992528187445127,0.1025298163294792,1009478400,0.0,0.0,14681140000,1505254587.7073703,0.06876021889308323
1997-12-22 00:00:00-05:00,0.1039342455093011,0.1048705296956358,0.0969112733831364,0.0997209697961807,824017600,0.0,0.0,14681140000,1464017518.5135002,0.056127630415621674
1997-12-29 00:00:00-05:00,0.0997209850333357,0.1217245012521743,0.0955068648222661,0.1217245012521743,1745172800,0.0,0.0,14681140000,1787054444.313346,0.11887174974150509
1998-01-05 00:00:00-05:00,0.123597054288402,0.1498146874044229,0.1104882377303915,0.1362377256155014,5166537600,0.0,0.0,14681140000,2000125123.0427625,0.351916649524492
1998-01-12 00:00:00-05:00,0.1306199584849892,0.1493464714400595,0.1282792584421191,0.1409199237823486,2548145600,0.0,0.0,14681140000,2068865129.837989,0.17356592199243384
1998-01-19 00:00:00-05:00,0.1427925355949802,0.1479420947882307,0.1390473993632453,0.1460695266723632,994660800,0.0,0.0,14681140000,2144467170.8106985,0.06775092397456874
1998-01-26 00:00:00-05:00,0.1456013675391669,0.1474739354752535,0.1367058353650657,0.137173980474472,784123200,0.0,0.0,14681140000,2013870411.7029896,0.05341023925934907
1998-02-02 00:00:00-05:00,0.1385792642831802,0.1399836873467931,0.1301518757967464,0.1385792642831802,1650163200,0.0,0.0,14681140000,2034501580.038368,0.11240020870313885
1998-02-09 00:00:00-05:00,0.1376429764017296,0.1488783725953946,0.1376429764017296,0.1460695266723632,1540100800,0.0,0.0,14681140000,2144467170.8106985,0.104903352191996
1998-02-16 00:00:00-05:00,0.1460695435541233,0.1568376459426377,0.1460695435541233,0.1498146802186966,1402419200,0.0,0.0,14681140000,2199450294.3459153,0.0955252248803567
1998-02-23 00:00:00-05:00,0.1507518071262555,0.1788420071097413,0.1498146791130063,0.176969438791275,2761483200,0.0,0.0,14681140000,2598113106.616139,0.18809732759172654
1998-03-02 00:00:00-05:00,0.1765004609861862,0.1853959952289181,0.161987209127272,0.1830552816390991,2893934400,0.0,0.0,14681140000,2687460217.483043,0.19711918829191738
1998-03-09 00:00:00-05:00,0.1779056974186062,0.2041233262422015,0.1685420192378494,0.2031870484352111,3812692800,0.0,0.0,14681140000,2983017504.264115,0.2597000505410343
1998-03-16 00:00:00-05:00,0.2031870761203973,0.2041233540549599,0.1938233966637955,0.1975685209035873,1465150400,0.0,0.0,14681140000,2900531114.978492,0.09979813556712898
1998-03-23 00:00:00-05:00,0.194291463867159,0.2097409884443867,0.1844596425076975,0.2017817348241806,1936603200,0.0,0.0,14681140000,2962385898.396671,0.13191095514381035
1998-03-30 00:00:00-05:00,0.20037733620726,0.2083365907832462,0.20037733620726,0.202718049287796,1101856000,0.0,0.0,14681140000,2976132062.121033,0.07505248230042082
1998-04-06 00:00:00-04:00,0.2022498847976804,0.2022498847976804,0.1849277920603878,0.1919507682323455,1035798400,0.0,0.0,14681140000,2818056101.5266166,0.07055299520336976
1998-04-13 00:00:00-04:00,0.1919508075033721,0.221913560893836,0.1872685432297915,0.2092728912830352,3603779200,0.0,0.0,14681140000,3072364615.131019,0.24546998393857697
1998-04-20 00:00:00-04:00,0.206932190449374,0.2209772955622194,0.2036551867794763,0.2092728912830352,1841593600,0.0,0.0,14681140000,3072364615.131019,0.12543941410544412
1998-04-27 00:00:00-04:00,0.2003773908876649,0.2116136268401636,0.1966322539374232,0.2097410708665847,1200528000,0.0,0.0,14681140000,3079238025.142251,0.08177348625515457
1998-05-04 00:00:00-04:00,0.2162959899594443,0.2294048120750108,0.2162959899594443,0.2279995381832122,2711150400,0.0,0.0,14681140000,3347293140.0030837,0.18466892897962964
1998-05-11 00:00:00-04:00,0.23127726849501,0.2368949862083736,0.2191047425168826,0.2214454561471939,1672518400,0.0,0.0,14681140000,3251071744.0608144,0.11392292424157797
1998-05-18 00:00:00-04:00,0.2200409871910855,0.2237861232198082,0.2045914603441105,0.2088047415018081,1038419200,0.0,0.0,14681140000,3065491642.651855,0.07073150995086212
1998-05-25 00:00:00-04:00,0.2102091614753939,0.2116135844248499,0.1919508005262391,0.199441060423851,1197179200,0.0,0.0,14681140000,2928022129.831016,0.08154538407780322
1998-06-01 00:00:00-04:00,0.1985048132169667,0.2069322148187045,0.1919508301084228,0.2013136595487594,923596800,0.0,0.0,14681140000,2955514019.7476735,0.0629104279367951
1998-06-08 00:00:00-04:00,0.2022499537688374,0.2172321888635899,0.2008455305767266,0.2106773555278778,1035574400,0.0,0.0,14681140000,3092983751.334548,0.07053773753264392
1998-06-15 00:00:00-04:00,0.2041233097385892,0.2139542821740708,0.20037733620726,0.202718049287796,711076800,0.0,0.0,14681140000,2976132062.121033,0.048434712835651726
1998-06-22 00:00:00-04:00,0.2022499415552548,0.2158269025331693,0.2003773732450082,0.2111454755067825,942345600,0.0,0.0,14681140000,3099856286.281645,0.06418749497654815
1998-06-29 00:00:00-04:00,0.2116135423282688,0.2251905115809171,0.2102091196581966,0.2172321081161499,909473600,0.0,0.0,14681140000,3189214991.748333,0.061948431797530706
1998-07-06 00:00:00-04:00,0.2209772445178207,0.2518762686039545,0.2181683741625632,0.240171879529953,2314368000,0.0,0.0,14681140000,3525996987.442374,0.15764225393940798
1998-07-13 00:00:00-04:00,0.239235690173189,0.2855851035858816,0.2387675324641912,0.2762214243412018,5049788800,0.0,0.0,14681140000,4055245401.752591,0.3439643515421827
1998-07-20 00:00:00-04:00,0.2738807697990776,0.2771577494525096,0.2532808260426855,0.2598356604576111,1518540800,0.0,0.0,14681140000,3814683708.170653,0.10343480138463362
1998-07-27 00:00:00-04:00,0.2565586787533173,0.2752851910218616,0.2471949975665615,0.2593675255775451,1432737600,0.0,0.0,14681140000,3807810954.457521,0.09759035061309952
1998-08-03 00:00:00-04:00,0.2565586042941421,0.2799665378116066,0.2490674814966043,0.2734125554561615,1786400000,0.0,0.0,14681140000,4014008004.409671,0.12167992403859645
1998-08-10 00:00:00-04:00,0.2720081407277806,0.3071204703522048,0.2715400080033602,0.3033753335475921,3779406400,0.0,0.0,14681140000,4453895744.358896,0.25743276067117404
1998-08-17 00:00:00-04:00,0.3071205345505864,0.3277204789901354,0.2921391590987898,0.3221027851104736,3228120000,0.0,0.0,14681140000,4728836082.596778,0.21988210724780227
1998-08-24 00:00:00-04:00,0.3253797904461122,0.3258479483082716,0.2556224187556923,0.2560905516147613,3558721600,0.0,0.0,14681140000,3759701240.933537,0.2424009034720737
1998-08-31 00:00:00-04:00,0.2603038468697216,0.2799666520651057,0.2294047779449077,0.2631126940250397,3367324800,0.0,0.0,14681140000,3862794296.758771,0.2293639867203773
1998-09-07 00:00:00-04:00,0.2846486926167557,0.2968212129477968,0.267793897092472,0.2818398475646972,1636656000,0.0,0.0,14681140000,4137730259.675978,0.11148017115837054
1998-09-14 00:00:00-04:00,0.286521291423607,0.290734559277707,0.2663894920177004,0.2752850353717804,1513971200,0.0,0.0,14681140000,4041498144.19806,0.10312354490182643
1998-09-21 00:00:00-04:00,0.2673259402208138,0.2963532751474074,0.2645170933233131,0.2902665734291076,1552857600,0.0,0.0,14681140000,4261444201.833009,0.10577227653983273
1998-09-28 00:00:00-04:00,0.2977576168337227,0.3010346206496868,0.2556223246201625,0.2626444399356842,1723523200,0.0,0.0,14681140000,3855919792.917371,0.11739709586585238
1998-10-05 00:00:00-04:00,0.2546852774509278,0.2640489597414189,0.2134862605192437,0.2631126940250397,2782550400,0.0,0.0,14681140000,3862794296.758771,0.18953231152349204
1998-10-12 00:00:00-04:00,0.280903028073261,0.3094622440193024,0.2659216455899499,0.2748171985149383,5300780800,0.0,0.0,14681140000,4034629765.805601,0.36106057159048954
1998-10-19 00:00:00-04:00,0.2748169898722266,0.2860532244796683,0.2631125975751189,0.2659214437007904,1961836800,0.0,0.0,14681140000,3904029943.973422,0.13362973175107656
1998-10-26 00:00:00-05:00,0.2701356162079573,0.2916709991902424,0.2626444916236833,0.2780940234661102,2039968000,0.0,0.0,14681140000,4082737291.6692486,0.13895160730025052
1998-11-02 00:00:00-05:00,0.2809027332599608,0.2949486850231646,0.2790301780541705,0.2851168513298034,2656561600,0.0,0.0,14681140000,4185840410.73203,0.18095063462374175
1998-11-09 00:00:00-05:00,0.282308037050028,0.2855850402742016,0.2453223110814239,0.2673258185386657,3880195200,0.0,0.0,14681140000,3924647767.580746,0.264297949614267
1998-11-16 00:00:00-05:00,0.2691992003769701,0.2785620516207526,0.2603036815957679,0.2645169496536255,1670670400,0.0,0.0,14681140000,3883410370.2378273,0.11379704845808977
1998-11-23 00:00:00-05:00,0.2663895764383228,0.2757532552981347,0.260303751499231,0.2626444399356842,1354606400,0.0,0.0,14681140000,3855919792.917371,0.09226847506392555
1998-11-30 00:00:00-05:00,0.2588993099809836,0.2762214199739294,0.2368949728919552,0.2453223615884781,3737126400,0.0,0.0,14681140000,3601611935.611069,0.2545528753216712
1998-12-07 00:00:00-05:00,0.2500038663140875,0.254685269763959,0.2368950465444624,0.2528127133846283,2920870400,0.0,0.0,14681140000,3711578838.979602,0.1989539231967
1998-12-14 00:00:00-05:00,0.246258710030212,0.2649852225324212,0.2415764318243825,0.2635807991027832,2262612800,0.0,0.0,14681140000,3869666612.9398346,0.154116969118202
1998-12-21 00:00:00-05:00,0.2649851734225413,0.3033753320378515,0.2565586344064097,0.294011652469635,2943270400,0.0,0.0,14681140000,4316426231.538057,0.20047969026928428
1998-12-28 00:00:00-05:00,0.2921390125563242,0.3108663663065982,0.2921390125563242,0.3066522479057312,1621715200,0.0,0.0,14681140000,4502004582.818747,0.11046248452095682
1999-01-04 00:00:00-05:00,0.3155479074070558,0.3511292224416845,0.2996302434803213,0.3370841145515442,5819419200,0.0,0.0,14681140000,4948779077.507257,0.3963874195055697
1999-01-11 00:00:00-05:00,0.3427017900898368,0.354406183581691,0.2996302281145599,0.3094620406627655,5159392000,0.0,0.0,14681140000,4543255543.655753,0.3514299298283376
1999-01-18 00:00:00-05:00,0.3141435222740189,0.3169523691715197,0.2776259122853647,0.2902665734291076,2259264000,0.0,0.0,14681140000,4261444201.833009,0.15388886694085063
1999-01-25 00:00:00-05:00,0.2940115947182372,0.3113345272826479,0.2907346163011183,0.3085256814956665,1889328000,0.0,0.0,14681140000,4529508723.633289,0.12869082373712123
1999-02-01 00:00:00-05:00,0.3122708235920808,0.3141434041550434,0.2659214167847172,0.2720080912113189,2165800000,0.0,0.0,14681140000,3993388868.2061424,0.14752260383049273
1999-02-08 00:00:00-05:00,0.2748169741741178,0.2977575997682516,0.2696674149035131,0.2823080718517303,2727110400,0.0,0.0,14681140000,4144604325.985311,0.18575603801884594
1999-02-15 00:00:00-05:00,0.2912028174672877,0.2912028174672877,0.2663896069622955,0.2785621583461761,1458150400,0.0,0.0,14681140000,4089610045.382379,0.0993213333569464
1999-02-22 00:00:00-05:00,0.2799665989106368,0.296353246083321,0.2584312163650225,0.2607719302177429,1765456000,0.0,0.0,14681140000,3828429215.5969143,0.12025333182573016
1999-03-01 00:00:00-05:00,0.2607718750101292,0.2645170113809877,0.2425135007243929,0.2485993504524231,2299539200,0.0,0.0,14681140000,3649721867.901087,0.15663219613735718
1999-03-08 00:00:00-05:00,0.2490674831226253,0.2598355846666446,0.239703804592293,0.2485993504524231,2161700800,0.0,0.0,14681140000,3649721867.901087,0.1472433884562098
1999-03-15 00:00:00-05:00,0.24953560191716,0.2701355385193146,0.2462586234018035,0.2509400248527527,1881891200,0.0,0.0,14681140000,3684085636.4667416,0.12818426906902325
1999-03-22 00:00:00-05:00,0.2546851621998245,0.2635807076066798,0.2434497786628311,0.2490674704313278,2063118400,0.0,0.0,14681140000,3656594402.848184,0.14052848756976638
1999-03-29 00:00:00-05:00,0.2509400094039205,0.2780939263681674,0.2504718767885692,0.2701355218887329,1807803200,0.0,0.0,14681140000,3965897415.821552,0.12313779447645073
1999-04-05 00:00:00-04:00,0.2696673448996469,0.286989423961927,0.2691991873582537,0.2752850353717804,2066288000,0.0,0.0,14681140000,4041498144.19806,0.14074438361053707
1999-04-12 00:00:00-04:00,0.2621762755980508,0.2776258025349074,0.257026716653983,0.2654532790184021,3725926400,0.0,0.0,14681140000,3897156752.728224,0.2537899917853791
1999-04-19 00:00:00-04:00,0.2673258036522772,0.2954168335944973,0.2509399883454254,0.2935434281826019,3584089600,0.0,0.0,14681140000,4309552165.228724,0.2441288346817754
1999-04-26 00:00:00-04:00,0.2958850835072916,0.3530017511616091,0.2940116525076997,0.344574362039566,6250608000,0.0,0.0,14681140000,5058744449.513554,0.42575767276928084
1999-05-03 00:00:00-04:00,0.345042335988785,0.3745378092972039,0.3202291378644602,0.3436379134654999,3728838400,0.0,0.0,14681140000,5044996316.894889,0.25398834150481503
1999-05-10 00:00:00-04:00,0.3501928480831517,0.3515972710251397,0.3263159328569125,0.3324017822742462,1768872000,0.0,0.0,14681140000,4880037101.817727,0.12048601130429926
1999-05-17 00:00:00-04:00,0.3277204149184441,0.3445743683704514,0.3183567351769759,0.3291248381137848,1808318400,0.0,0.0,14681140000,4831927825.82581,0.12317288711912018
1999-05-24 00:00:00-04:00,0.3267841039549632,0.3324018213870145,0.3066523225395359,0.3300611078739166,1602876800,0.0,0.0,14681140000,4845673333.252072,0.10917931441291344
1999-05-31 00:00:00-04:00,0.3370840144716693,0.3609609283251845,0.3295928924383422,0.3604927957057953,1839275200,0.0,0.0,14681140000,5292445202.748179,0.12528149721343165
1999-06-07 00:00:00-04:00,0.3604928533475023,0.3670468360823014,0.3464468972767986,0.3478521704673767,1587824000,0.0,0.0,14681140000,5106866413.935423,0.1081539989401368
1999-06-14 00:00:00-04:00,0.3483203708322749,0.3600239146496927,0.3380204001678265,0.3530017733573913,944955200,0.0,0.0,14681140000,5182468454.908132,0.06436524684050421
1999-06-21 00:00:00-04:00,0.3520654887027926,0.3539380446103601,0.3150797279353301,0.3160160183906555,1545219200,0.0,0.0,14681140000,4639475408.235788,0.1052519899680815
1999-06-28 00:00:00-04:00,0.3178886425965689,0.3515973788598567,0.3174204848036033,0.3469151258468628,1274246400,0.0,0.0,14681140000,5093109530.675411,0.08679478569102944
1999-07-05 00:00:00-04:00,0.3441062504598641,0.4166733026504516,0.3431699599549512,0.4166733026504516,3786708800,0.0,0.0,14681140000,6117239090.473651,0.2579301607368365
1999-07-12 00:00:00-04:00,0.415736971775345,0.4241635354951298,0.3843689301214442,0.3974777460098266,3315032000,0.0,0.0,14681140000,5835426436.054706,0.2258020834894293
1999-07-19 00:00:00-04:00,0.4040326578213479,0.418077766863514,0.3829645817071642,0.3993504047393799,2357320000,0.0,0.0,14681140000,5862919201.0355,0.16056791230108833
1999-07-26 00:00:00-04:00,0.396073306778483,0.4204183567369254,0.3810919356746221,0.4171413779258728,1734622400,0.0,0.0,14681140000,6124110969.122648,0.11815311345031788
1999-08-02 00:00:00-04:00,0.4166731911894699,0.4344634311133382,0.3904555638801104,0.4054369330406189,1860342400,0.0,0.0,14681140000,5952276375.139952,0.12671648114519718
